"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Juntura","Juntura","OR","Oregon","41045","Malheur","43.7487","-118.0789","21","3.5","shape","FALSE","FALSE","America/Boise","3","97911","1840025376"
"Haugan","Haugan","MT","Montana","30061","Mineral","47.3887","-115.4079","21","12.7","shape","FALSE","FALSE","America/Denver","3","59842","1840032729"
"Carlton","Carlton","KS","Kansas","20041","Dickinson","38.6866","-97.2931","21","48.5","shape","FALSE","TRUE","America/Chicago","3","67448","1840007409"
"Edna Bay","Edna Bay","AK","Alaska","02198","Prince of Wales-Hyder","55.9640","-133.6662","21","0.1","shape","FALSE","TRUE","America/Sitka","3","99921","1840000514"
"Gerlach","Gerlach","NV","Nevada","32031","Washoe","40.6452","-119.3614","21","2.6","shape","FALSE","FALSE","America/Los_Angeles","3","89412","1840024129"
"Maybell","Maybell","CO","Colorado","08081","Moffat","40.5188","-108.0885","21","15.5","shape","FALSE","FALSE","America/Denver","3","81625 81640","1840024241"
"Edgewater Estates","Edgewater Estates","TX","Texas","48409","San Patricio","28.0969","-97.8650","21","297.2","shape","FALSE","FALSE","America/Chicago","3","78368","1840037141"
"Burchinal","Burchinal","IA","Iowa","19033","Cerro Gordo","43.0648","-93.2786","21","52.2","shape","FALSE","FALSE","America/Chicago","3","50469","1840024051"
"Waverly","Waverly","SD","South Dakota","46029","Codington","44.9987","-96.9742","21","8.0","shape","FALSE","FALSE","America/Chicago","3","57201","1840026115"
"Bayou Corne","Bayou Corne","LA","Louisiana","22007","Assumption","30.0158","-91.1528","21","95.6","shape","FALSE","FALSE","America/Chicago","3","70341","1840030903"
"Geronimo Estates","Geronimo Estates","AZ","Arizona","04007","Gila","34.3695","-111.3617","21","5.9","shape","FALSE","FALSE","America/Phoenix","3","85541","1840137528"
"Square Butte","Square Butte","MT","Montana","30015","Chouteau","47.5147","-110.1991","21","7.5","shape","FALSE","FALSE","America/Denver","3","59446","1840032687"
"Pentress","Pentress","WV","West Virginia","54061","Monongalia","39.7101","-80.1684","21","13.4","shape","FALSE","FALSE","America/New_York","3","26544","1840025589"
"Abney Crossroads","Abney Crossroads","SC","South Carolina","45055","Kershaw","34.5063","-80.5107","21","17.8","shape","FALSE","FALSE","America/New_York","3","29067","1840106248"
"Crocker","Crocker","SD","South Dakota","46025","Clark","45.1070","-97.7805","21","2.2","shape","FALSE","FALSE","America/Chicago","3","57217","1840026114"
"Charco","Charco","AZ","Arizona","04019","Pima","32.2474","-112.6001","21","8.7","shape","FALSE","FALSE","America/Phoenix","3","85321","1840023066"
"Paris Crossing","Paris Crossing","IN","Indiana","18079","Jennings","38.8295","-85.6480","21","10.1","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47270 47230","1840029999"
"Van Vleet","Van Vleet","MS","Mississippi","28017","Chickasaw","33.9833","-88.8972","21","10.5","shape","FALSE","FALSE","America/Chicago","3","38851","1840075457"
"Hat Island","Hat Island","WA","Washington","53061","Snohomish","48.0130","-122.3201","21","11.8","shape","FALSE","TRUE","America/Los_Angeles","4","98201","1840041926"
"Lane","Lane","SD","South Dakota","46073","Jerauld","44.0697","-98.4246","21","17.4","shape","FALSE","TRUE","America/Chicago","3","57382 57358","1840002530"
"Arapahoe","Arapahoe","CO","Colorado","08017","Cheyenne","38.8530","-102.1789","21","100.2","shape","FALSE","FALSE","America/Denver","3","80802","1840028516"
"Macedonia","Macedonia","IL","Illinois","17065","Hamilton","38.0525","-88.7054","21","55.5","shape","FALSE","TRUE","America/Chicago","3","62860","1840012930"
"Little America","Little America","WY","Wyoming","56037","Sweetwater","41.5470","-109.8642","21","3.0","shape","FALSE","FALSE","America/Denver","3","82929","1840018690"
"Stryker","Stryker","MT","Montana","30053","Lincoln","48.6727","-114.7676","21","7.9","shape","FALSE","FALSE","America/Denver","3","59933","1840023747"
"Baker","Baker","NV","Nevada","32033","White Pine","39.0150","-114.1233","21","9.0","shape","FALSE","FALSE","America/Los_Angeles","3","89311","1840026573"
"Hunter Creek","Hunter Creek","AZ","Arizona","04007","Gila","34.3054","-111.0159","21","3.7","shape","FALSE","TRUE","America/Phoenix","5","85541","1840075397"
"Elliott","Elliott","MD","Maryland","24019","Dorchester","38.3095","-76.0069","21","90.6","shape","FALSE","FALSE","America/New_York","3","21869","1840024641"
"Randolph","Randolph","MO","Missouri","29047","Clay","39.1560","-94.4929","20","84.8","shape","FALSE","TRUE","America/Chicago","3","64161","1840012676"
"Urbana","Urbana","KS","Kansas","20133","Neosho","37.5580","-95.3999","20","4.5","shape","FALSE","FALSE","America/Chicago","3","66720","1840030210"
"Hayfield","Hayfield","IA","Iowa","19081","Hancock","43.1786","-93.6949","20","7.9","shape","FALSE","FALSE","America/Chicago","3","50438","1840024054"
"Gerster","Gerster","MO","Missouri","29185","St. Clair","37.9548","-93.5769","20","29.4","shape","FALSE","TRUE","America/Chicago","3","64776","1840010824"
"Galatia","Galatia","KS","Kansas","20009","Barton","38.6411","-98.9578","20","12.4","shape","FALSE","TRUE","America/Chicago","3","67565 67564","1840008626"
"Childers Hill","Childers Hill","TN","Tennessee","47071","Hardin","35.0816","-88.3267","20","6.4","shape","FALSE","FALSE","America/Chicago","3","38357 38326","1840109489"
"Sandusky","Sandusky","IN","Indiana","18031","Decatur","39.4195","-85.4780","20","195.1","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47240","1840055575"
"McClenney Tract","McClenney Tract","CA","California","06107","Tulare","35.8220","-118.6477","20","12.5","shape","FALSE","TRUE","America/Los_Angeles","4","93260","1840042264"
"Correll","Correll","MN","Minnesota","27011","Big Stone","45.2320","-96.1627","20","31.7","shape","FALSE","TRUE","America/Chicago","3","56227","1840006696"
"Forbes","Forbes","ND","North Dakota","38021","Dickey","45.9425","-98.7820","20","25.9","shape","FALSE","TRUE","America/Chicago","3","58439","1840000252"
"Bucks","Bucks","AL","Alabama","01097","Mobile","31.0169","-88.0249","20","19.9","shape","FALSE","FALSE","America/Chicago","3","36512 36560","1840025980"
"Hillman","Hillman","MN","Minnesota","27097","Morrison","46.0063","-93.8887","20","12.4","shape","FALSE","TRUE","America/Chicago","3","56338","1840006672"
"Emmet","Emmet","NE","Nebraska","31089","Holt","42.4757","-98.8093","20","8.4","shape","FALSE","TRUE","America/Chicago","3","68734","1840011045"
"De Lamere","De Lamere","ND","North Dakota","38081","Sargent","46.2668","-97.3332","20","5.8","shape","FALSE","FALSE","America/Chicago","3","58060","1840023879"
"Leonard","Leonard","MN","Minnesota","27029","Clearwater","47.6513","-95.2672","20","16.7","shape","FALSE","TRUE","America/Chicago","3","56652","1840007711"
"Ardoch","Ardoch","ND","North Dakota","38099","Walsh","48.2054","-97.3380","20","103.4","shape","FALSE","TRUE","America/Chicago","3","58261","1840000076"
"California Hot Springs","California Hot Springs","CA","California","06107","Tulare","35.8876","-118.6551","20","8.6","shape","FALSE","FALSE","America/Los_Angeles","3","93207","1840024865"
"New Richmond","New Richmond","WV","West Virginia","54109","Wyoming","37.5734","-81.4870","20","17.9","shape","FALSE","FALSE","America/New_York","3","24867","1840038284"
"Rachel","Rachel","NV","Nevada","32017","Lincoln","37.6414","-115.7681","20","1.8","shape","FALSE","FALSE","America/Los_Angeles","3","89001","1840024653"
"Martinsburg Junction","Martinsburg Junction","PA","Pennsylvania","42013","Blair","40.3101","-78.3365","20","179.4","shape","FALSE","FALSE","America/New_York","3","16662","1840151917"
"Quail","Quail","TX","Texas","48087","Collingsworth","34.9151","-100.3919","20","2.4","shape","FALSE","FALSE","America/Chicago","3","79251","1840019178"
"Ernstville","Ernstville","MD","Maryland","24043","Washington","39.6304","-78.0239","20","99.9","shape","FALSE","FALSE","America/New_York","3","21711","1840024398"
"Sapphire Ridge","Sapphire Ridge","MT","Montana","30045","Judith Basin","46.8866","-110.2522","20","14.3","shape","FALSE","FALSE","America/Denver","4","59452","1840153138"
"Clay","Clay","TX","Texas","48051","Burleson","30.3883","-96.3460","19","1.6","shape","FALSE","FALSE","America/Chicago","3","77879","1840036407"
"Utica","Utica","MT","Montana","30045","Judith Basin","46.9678","-110.0935","19","3.9","shape","FALSE","FALSE","America/Denver","3","59452","1840032694"
"Richfield","Richfield","KS","Kansas","20129","Morton","37.2653","-101.7828","19","7.3","shape","FALSE","TRUE","America/Chicago","3","67953","1840009907"
"St. Cloud","St. Cloud","MO","Missouri","29055","Crawford","38.1732","-91.2127","19","5.9","shape","FALSE","TRUE","America/Chicago","3","65441 63080","1840012950"
"Clarksburg","Clarksburg","IN","Indiana","18031","Decatur","39.4352","-85.3473","19","18.7","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47225 46173 47240","1840025617"
"Deputy","Deputy","IN","Indiana","18077","Jefferson","38.7952","-85.6528","19","112.8","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47230","1840025648"
"Hollenberg","Hollenberg","KS","Kansas","20201","Washington","39.9810","-96.9917","19","16.3","shape","FALSE","TRUE","America/Chicago","3","66946","1840007288"
"Los Ojos","Los Ojos","NM","New Mexico","35039","Rio Arriba","36.7361","-106.5669","19","5.3","shape","FALSE","FALSE","America/Denver","3","87551","1840024838"
"Two Buttes","Two Buttes","CO","Colorado","08009","Baca","37.5606","-102.3965","19","33.6","shape","FALSE","TRUE","America/Denver","3","81084","1840022552"
"Nenzel","Nenzel","NE","Nebraska","31031","Cherry","42.9274","-101.1018","19","18.0","shape","FALSE","TRUE","America/Denver","3","69219","1840011042"
"Wiseman","Wiseman","AK","Alaska","02290","Yukon-Koyukuk","67.4370","-150.1334","19","0.0","shape","FALSE","FALSE","America/Anchorage","3","99701","1840023442"
"Tildenville","Tildenville","FL","Florida","12095","Orange","28.5384","-81.6025","19","437.2","shape","FALSE","FALSE","America/New_York","3","34787","1840014089"
"Meyer","Meyer","IL","Illinois","17001","Adams","40.1477","-91.5031","19","26.3","shape","FALSE","FALSE","America/Chicago","3","62379","1840051420"
"Mound","Mound","LA","Louisiana","22065","Madison","32.3330","-91.0241","19","14.1","shape","FALSE","TRUE","America/Chicago","3","71282","1840018102"
"Graysville","Graysville","IN","Indiana","18153","Sullivan","39.1175","-87.5561","19","21.6","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47882","1840029947"
"Knob Lick","Knob Lick","MO","Missouri","29187","St. Francois","37.6785","-90.3679","19","7.4","shape","FALSE","FALSE","America/Chicago","3","63640 63651","1840032238"
"Redstone","Redstone","MT","Montana","30091","Sheridan","48.8217","-104.9432","19","11.7","shape","FALSE","FALSE","America/Denver","3","59257","1840032670"
"Boulder","Boulder","WY","Wyoming","56035","Sublette","42.7461","-109.7067","19","3.9","shape","FALSE","FALSE","America/Denver","3","82923","1840017449"
"Brinsmade","Brinsmade","ND","North Dakota","38005","Benson","48.1840","-99.3236","19","24.9","shape","FALSE","TRUE","America/Chicago","3","58351","1840000087"
"Oak Hill","Oak Hill","AL","Alabama","01131","Wilcox","31.9216","-87.0852","19","13.1","shape","FALSE","TRUE","America/Chicago","3","36768 36766","1840017024"
"Fedora","Fedora","SD","South Dakota","46097","Miner","44.0067","-97.7895","19","2.2","shape","FALSE","FALSE","America/Chicago","3","57337","1840026139"
"Cedar Highlands","Cedar Highlands","UT","Utah","49021","Iron","37.6295","-113.0667","19","7.8","shape","FALSE","TRUE","America/Denver","5","84720","1840033695"
"Monango","Monango","ND","North Dakota","38021","Dickey","46.1734","-98.5952","19","52.0","shape","FALSE","TRUE","America/Chicago","3","58436","1840000255"
"King Ranch Colony","King Ranch Colony","MT","Montana","30027","Fergus","47.0572","-109.6362","19","6.6","shape","FALSE","FALSE","America/Denver","3","59457","1840148498"
"Big Bow","Big Bow","KS","Kansas","20187","Stanton","37.5609","-101.5573","19","1.5","shape","FALSE","FALSE","America/Chicago","3","67855","1840030141"
"Palo Blanco","Palo Blanco","TX","Texas","48427","Starr","26.3876","-98.9024","19","494.2","shape","FALSE","TRUE","America/Chicago","3","78582","1840041378"
"Cobden","Cobden","MN","Minnesota","27015","Brown","44.2825","-94.8466","19","7.4","shape","FALSE","TRUE","America/Chicago","3","56085","1840006790"
"Oark","Oark","AR","Arkansas","05071","Johnson","35.6923","-93.5733","19","7.1","shape","FALSE","FALSE","America/Chicago","3","72852","1840001755"
"Zortman","Zortman","MT","Montana","30071","Phillips","47.9168","-108.5090","19","1.9","shape","FALSE","FALSE","America/Denver","3","59546","1840023744"
"Edge Hill","Edge Hill","GA","Georgia","13125","Glascock","33.1534","-82.6250","19","32.5","shape","FALSE","TRUE","America/New_York","4","30810 30820","1840029409"
"Falconaire","Falconaire","TX","Texas","48427","Starr","26.5511","-99.1168","19","163.3","shape","FALSE","TRUE","America/Chicago","4","78545","1840040781"
"Smithwick","Smithwick","SD","South Dakota","46047","Fall River","43.2976","-103.2163","19","3.8","shape","FALSE","FALSE","America/Denver","3","57782","1840035964"
"Bucks Lake","Bucks Lake","CA","California","06063","Plumas","39.8797","-121.1941","19","0.0","shape","FALSE","FALSE","America/Los_Angeles","3","95956 95984","1840028336"
"Lakewood","Lakewood","IL","Illinois","17173","Shelby","39.3235","-88.8981","19","18.4","shape","FALSE","FALSE","America/Chicago","3","62438","1840153072"
"Kep'el","Kep'el","CA","California","06023","Humboldt","41.2842","-123.8190","19","2.0","shape","FALSE","FALSE","America/Los_Angeles","5","95546","1840153157"
"Gilead","Gilead","NE","Nebraska","31169","Thayer","40.1461","-97.4151","18","53.1","shape","FALSE","TRUE","America/Chicago","3","68362","1840012283"
"Beaver","Beaver","KS","Kansas","20009","Barton","38.6379","-98.6736","18","1.1","shape","FALSE","FALSE","America/Chicago","3","67544 67525","1840030220"
"Eagle Bay","Eagle Bay","NY","New York","36043","Herkimer","43.7687","-74.8174","18","59.5","shape","FALSE","FALSE","America/New_York","3","13331","1840083543"
"Holiday City","Holiday City","OH","Ohio","39171","Williams","41.6183","-84.5384","18","2.7","shape","FALSE","TRUE","America/New_York","3","43554 43543","1840011519"
"Nekoma","Nekoma","ND","North Dakota","38019","Cavalier","48.5763","-98.3755","18","13.2","shape","FALSE","TRUE","America/Chicago","3","58355","1840000031"
"Sibley","Sibley","ND","North Dakota","38003","Barnes","47.2188","-97.9654","18","170.6","shape","FALSE","TRUE","America/Chicago","3","58429","1840001932"
"Fults","Fults","IL","Illinois","17133","Monroe","38.1644","-90.2128","18","48.5","shape","FALSE","TRUE","America/Chicago","3","62244","1840012896"
"Macomb","Macomb","OK","Oklahoma","40125","Pottawatomie","35.1479","-97.0086","18","11.2","shape","FALSE","TRUE","America/Chicago","3","74852 74873","1840022763"
"Cotopaxi","Cotopaxi","CO","Colorado","08043","Fremont","38.3738","-105.6912","18","26.3","shape","FALSE","FALSE","America/Denver","3","81223","1840024644"
"Potomac","Potomac","MT","Montana","30063","Missoula","46.8813","-113.5751","18","51.7","shape","FALSE","FALSE","America/Denver","3","59823","1840078296"
"Chilo","Chilo","OH","Ohio","39025","Clermont","38.7934","-84.1374","18","78.9","shape","FALSE","TRUE","America/New_York","3","45112 45120","1840010680"
"Whitlock","Whitlock","TN","Tennessee","47079","Henry","36.3707","-88.3612","18","9.1","shape","FALSE","FALSE","America/Chicago","3","38242","1840109214"
"Redrock","Redrock","NM","New Mexico","35017","Grant","32.6885","-108.7406","18","11.6","shape","FALSE","FALSE","America/Denver","3","88055","1840033627"
"Lawton","Lawton","ND","North Dakota","38071","Ramsey","48.3036","-98.3684","18","7.6","shape","FALSE","TRUE","America/Chicago","3","58345","1840000075"
"Beaverdam","Beaverdam","NV","Nevada","32017","Lincoln","37.6898","-114.4491","18","10.1","shape","FALSE","TRUE","America/Los_Angeles","4","89008","1840039775"
"Doran","Doran","MN","Minnesota","27167","Wilkin","46.1852","-96.4857","18","19.1","shape","FALSE","TRUE","America/Chicago","3","56522","1840006658"
"Livonia","Livonia","MO","Missouri","29171","Putnam","40.4920","-92.7005","18","27.3","shape","FALSE","TRUE","America/Chicago","3","63551","1840012132"
"Denhoff","Denhoff","ND","North Dakota","38083","Sheridan","47.4786","-100.2592","18","10.6","shape","FALSE","FALSE","America/Chicago","3","58430","1840023802"
"Lonerock","Lonerock","OR","Oregon","41021","Gilliam","45.0887","-119.8841","18","6.9","shape","FALSE","TRUE","America/Los_Angeles","3","97823","1840019925"
"Riggston","Riggston","IL","Illinois","17171","Scott","39.6944","-90.4234","18","3.8","shape","FALSE","FALSE","America/Chicago","3","62694","1840051582"
"Beatty","Beatty","OR","Oregon","41035","Klamath","42.4419","-121.2716","18","7.1","shape","FALSE","FALSE","America/Los_Angeles","3","97621","1840034754"
"Mammoth","Mammoth","MT","Montana","30057","Madison","45.6692","-112.0176","18","1.0","shape","FALSE","FALSE","America/Denver","3","59747 59721","1840078272"
"Shaniko","Shaniko","OR","Oregon","41065","Wasco","45.0037","-120.7522","18","14.0","shape","FALSE","TRUE","America/Los_Angeles","3","97037 97057","1840021211"
"Sarles","Sarles","ND","North Dakota","38019","Cavalier","48.9450","-98.9969","18","32.3","shape","FALSE","TRUE","America/Chicago","3","58372","1840001861"
"Elmira","Elmira","MO","Missouri","29177","Ray","39.5087","-94.1546","18","60.5","shape","FALSE","TRUE","America/Chicago","3","64062","1840012633"
"Disautel","Disautel","WA","Washington","53047","Okanogan","48.3446","-119.2301","18","1.8","shape","FALSE","FALSE","America/Los_Angeles","3","98841","1840023755"
"Grassland Colony","Grassland Colony","SD","South Dakota","46089","McPherson","45.6682","-98.7965","18","16.3","shape","FALSE","FALSE","America/Chicago","3","57481","1840149502"
"Duran","Duran","NM","New Mexico","35057","Torrance","34.4636","-105.3807","18","1.5","shape","FALSE","FALSE","America/Denver","3","88318","1840024989"
"Trout Valley","Trout Valley","NM","New Mexico","35017","Grant","33.0363","-108.1893","18","15.9","shape","FALSE","TRUE","America/Denver","4","88049","1840040216"
"Rye","Rye","AZ","Arizona","04007","Gila","34.0979","-111.3542","18","13.7","shape","FALSE","FALSE","America/Phoenix","3","85541","1840022867"
"Chilili","Chilili","NM","New Mexico","35001","Bernalillo","34.8974","-106.2332","17","6.6","shape","FALSE","FALSE","America/Denver","3","87059","1840017877"
"Westerville","Westerville","NE","Nebraska","31041","Custer","41.3962","-99.3818","17","41.4","shape","FALSE","FALSE","America/Chicago","3","68881","1840024137"
"Parcoal","Parcoal","WV","West Virginia","54101","Webster","38.4604","-80.3731","17","103.6","shape","FALSE","FALSE","America/New_York","3","26288","1840038286"
"Merritt","Merritt","IL","Illinois","17171","Scott","39.7151","-90.4154","17","27.1","shape","FALSE","FALSE","America/Chicago","3","62694 62650","1840051419"
"Ocean","Ocean","MD","Maryland","24001","Allegany","39.6016","-78.9450","17","116.4","shape","FALSE","FALSE","America/New_York","3","21532","1840031386"
"Attu Station","Attu Station","AK","Alaska","02016","Aleutians West","52.8955","173.1230","17","0.0","shape","FALSE","TRUE","America/Adak","5","","1840037663"
"Hibernia","Hibernia","NJ","New Jersey","34027","Morris","40.9423","-74.5011","17","3.0","shape","FALSE","FALSE","America/New_York","3","07885 07842 07866","1840033297"
"McMullen","McMullen","AL","Alabama","01107","Pickens","33.1481","-88.1757","17","16.5","shape","FALSE","TRUE","America/Chicago","3","35442","1840027517"
"Fairdale","Fairdale","ND","North Dakota","38099","Walsh","48.4900","-98.2312","17","45.3","shape","FALSE","TRUE","America/Chicago","3","58229","1840000078"
"Hardy","Hardy","IA","Iowa","19091","Humboldt","42.8102","-94.0512","17","14.6","shape","FALSE","TRUE","America/Chicago","3","50545","1840006908"
"Time","Time","IL","Illinois","17149","Pike","39.5612","-90.7236","17","26.5","shape","FALSE","TRUE","America/Chicago","3","62363","1840012542"
"Seven Springs","Seven Springs","NC","North Carolina","37191","Wayne","35.2249","-77.8452","17","37.8","shape","FALSE","TRUE","America/New_York","3","28578","1840017836"
"Chapeno","Chapeno","TX","Texas","48427","Starr","26.5508","-99.1339","17","41.6","shape","FALSE","TRUE","America/Chicago","4","78545","1840040675"
"Hitchcock","Hitchcock","OK","Oklahoma","40011","Blaine","35.9676","-98.3497","17","78.1","shape","FALSE","TRUE","America/Chicago","3","73744","1840021686"
"Perth","Perth","ND","North Dakota","38095","Towner","48.7148","-99.4582","17","4.7","shape","FALSE","TRUE","America/Chicago","3","58363","1840000021"
"Gamaliel","Gamaliel","AR","Arkansas","05005","Baxter","36.4518","-92.2369","17","12.0","shape","FALSE","FALSE","America/Chicago","3","72537","1840027734"
"Van Tassell","Van Tassell","WY","Wyoming","56027","Niobrara","42.6643","-104.0913","17","3.6","shape","FALSE","TRUE","America/Denver","3","82242","1840022357"
"Deerfield Colony","Deerfield Colony","MT","Montana","30027","Fergus","47.2601","-109.6787","17","11.6","shape","FALSE","FALSE","America/Denver","3","59457","1840077952"
"Escondida","Escondida","NM","New Mexico","35053","Socorro","34.1012","-106.8974","17","52.2","shape","FALSE","FALSE","America/Denver","3","87801","1840025010"
"Nelson","Nelson","NV","Nevada","32003","Clark","35.7179","-114.8313","17","1.4","shape","FALSE","FALSE","America/Los_Angeles","3","89046","1840024863"
"Manley Hot Springs","Manley Hot Springs","AK","Alaska","02290","Yukon-Koyukuk","65.0187","-150.6453","17","1.2","shape","FALSE","FALSE","America/Anchorage","3","99756","1840023428"
"Lindy","Lindy","NE","Nebraska","31107","Knox","42.7351","-97.7499","17","6.6","shape","FALSE","FALSE","America/Chicago","3","68718","1840024089"
"Brownell","Brownell","KS","Kansas","20135","Ness","38.6406","-99.7443","17","34.2","shape","FALSE","TRUE","America/Chicago","3","67521","1840006170"
"Elkport","Elkport","IA","Iowa","19043","Clayton","42.7417","-91.2750","17","55.6","shape","FALSE","TRUE","America/Chicago","3","52044","1840008010"
"Eastshore","Eastshore","KS","Kansas","20115","Marion","38.3839","-97.0682","17","6.8","shape","FALSE","FALSE","America/Chicago","3","66861","1840059721"
"Leamersville","Leamersville","PA","Pennsylvania","42013","Blair","40.3742","-78.4312","17","151.6","shape","FALSE","FALSE","America/New_York","3","16635","1840100077"
"Wautec","Wautec","CA","California","06023","Humboldt","41.3543","-123.8623","17","2.8","shape","FALSE","FALSE","America/Los_Angeles","5","95546","1840153149"
"Mershon","Mershon","GA","Georgia","13229","Pierce","31.4636","-82.2538","16","7.1","shape","FALSE","FALSE","America/New_York","3","31551","1840029157"
"Marvin","Marvin","SD","South Dakota","46051","Grant","45.2605","-96.9154","16","11.3","shape","FALSE","TRUE","America/Chicago","3","57251","1840002098"
"Eagle City","Eagle City","OK","Oklahoma","40011","Blaine","35.9338","-98.5900","16","9.2","shape","FALSE","FALSE","America/Chicago","3","73724","1840034439"
"Manhattan Beach","Manhattan Beach","MN","Minnesota","27035","Crow Wing","46.7370","-94.1396","16","4.0","shape","FALSE","TRUE","America/Chicago","3","56442","1840008844"
"Bentley","Bentley","IL","Illinois","17067","Hancock","40.3440","-91.1118","16","48.8","shape","FALSE","TRUE","America/Chicago","3","62321","1840009410"
"Franklin Forge","Franklin Forge","PA","Pennsylvania","42013","Blair","40.4713","-78.2317","16","29.4","shape","FALSE","FALSE","America/New_York","3","16693","1840142655"
"Brogan","Brogan","OR","Oregon","41045","Malheur","44.2475","-117.5187","16","2.2","shape","FALSE","FALSE","America/Boise","3","97903","1840025374"
"Yetter","Yetter","IA","Iowa","19025","Calhoun","42.3161","-94.8430","16","36.1","shape","FALSE","TRUE","America/Chicago","3","51433","1840010099"
"Albany","Albany","WY","Wyoming","56001","Albany","41.1869","-106.1255","16","4.4","shape","FALSE","FALSE","America/Denver","3","82070","1840017461"
"Durango","Durango","IA","Iowa","19061","Dubuque","42.5618","-90.7762","16","50.3","shape","FALSE","TRUE","America/Chicago","3","52039","1840008043"
"Rodman","Rodman","IA","Iowa","19147","Palo Alto","43.0266","-94.5274","16","63.6","shape","FALSE","TRUE","America/Chicago","3","50597","1840009056"
"Pendroy","Pendroy","MT","Montana","30099","Teton","48.0730","-112.2992","16","9.8","shape","FALSE","FALSE","America/Denver","3","59467","1840032662"
"Fourche","Fourche","AR","Arkansas","05105","Perry","34.9933","-92.6189","16","113.0","shape","FALSE","TRUE","America/Chicago","3","72016","1840016490"
"Oak Hill","Oak Hill","KS","Kansas","20027","Clay","39.2466","-97.3428","16","35.6","shape","FALSE","TRUE","America/Chicago","3","67432","1840008475"
"Austin","Austin","NV","Nevada","32015","Lander","39.4976","-117.0740","16","5.4","shape","FALSE","FALSE","America/Los_Angeles","3","89310","1840024245"
"State Line","State Line","ID","Idaho","16055","Kootenai","47.7052","-117.0366","16","96.4","shape","FALSE","TRUE","America/Los_Angeles","4","83854","1840074878"
"Leaf","Leaf","MS","Mississippi","28041","Greene","31.0276","-88.7980","16","5.2","shape","FALSE","FALSE","America/Chicago","3","39456","1840032531"
"Needham","Needham","IN","Indiana","18081","Johnson","39.5300","-85.9711","16","116.7","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46162","1840055241"
"Hyder","Hyder","AK","Alaska","02198","Prince of Wales-Hyder","55.9816","-130.0383","16","0.4","shape","FALSE","FALSE","America/Sitka","3","99923","1840023524"
"Bynum","Bynum","MT","Montana","30099","Teton","47.9682","-112.3165","16","3.8","shape","FALSE","FALSE","America/Denver","3","59419","1840023781"
"Huntsdale","Huntsdale","MO","Missouri","29019","Boone","38.9120","-92.4787","16","12.8","shape","FALSE","TRUE","America/Chicago","3","65203","1840010688"
"Tulsita","Tulsita","TX","Texas","48025","Bee","28.6423","-97.8180","16","18.3","shape","FALSE","FALSE","America/Chicago","3","78119 78146","1840019696"
"Overly","Overly","ND","North Dakota","38009","Bottineau","48.6811","-100.1510","16","3.3","shape","FALSE","TRUE","America/Chicago","3","58384","1840000010"
"Wightmans Grove","Wightmans Grove","OH","Ohio","39143","Sandusky","41.4243","-83.0468","16","40.4","shape","FALSE","FALSE","America/New_York","3","43420","1840024154"
"Vilas","Vilas","SD","South Dakota","46097","Miner","44.0084","-97.5956","16","2.1","shape","FALSE","TRUE","America/Chicago","3","57349","1840002542"
"Lisco","Lisco","NE","Nebraska","31069","Garden","41.4986","-102.6236","16","10.4","shape","FALSE","FALSE","America/Denver","3","69148","1840033155"
"Braddock","Braddock","ND","North Dakota","38029","Emmons","46.5640","-100.0896","16","17.4","shape","FALSE","TRUE","America/Chicago","3","58524","1840000205"
"Hetland","Hetland","SD","South Dakota","46077","Kingsbury","44.3772","-97.2347","16","42.2","shape","FALSE","TRUE","America/Chicago","3","57212","1840002500"
"Old Eucha","Old Eucha","OK","Oklahoma","40041","Delaware","36.3551","-94.9379","16","2.0","shape","FALSE","FALSE","America/Chicago","3","74342","1840034645"
"Cathedral","Cathedral","CO","Colorado","08053","Hinsdale","38.0836","-107.0306","16","0.0","shape","FALSE","FALSE","America/Denver","3","81235","1840024707"
"Jackson","Jackson","MT","Montana","30001","Beaverhead","45.3679","-113.4097","16","6.4","shape","FALSE","FALSE","America/Denver","3","59736","1840032732"
"Elfin Cove","Elfin Cove","AK","Alaska","02105","Hoonah-Angoon","58.1286","-136.1951","16","0.0","shape","FALSE","FALSE","America/Juneau","3","99825","1840023309"
"Twodot","Twodot","MT","Montana","30107","Wheatland","46.4224","-110.0725","16","7.5","shape","FALSE","FALSE","America/Denver","3","59085","1840032693"
"Tonsina","Tonsina","AK","Alaska","02066","Copper River","61.5617","-145.0656","16","0.0","shape","FALSE","FALSE","America/Anchorage","3","99573","1840023401"
"Big Sandy","Big Sandy","WV","West Virginia","54047","McDowell","37.4608","-81.7051","16","11.6","shape","FALSE","FALSE","America/New_York","3","24816","1840038218"
"La Bajada","La Bajada","NM","New Mexico","35049","Santa Fe","35.5565","-106.2436","16","15.5","shape","FALSE","FALSE","America/Denver","3","87507","1840082836"
"Venturia","Venturia","ND","North Dakota","38051","McIntosh","45.9971","-99.5479","16","11.1","shape","FALSE","TRUE","America/Chicago","3","58413","1840000249"
