"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Grubbs","Grubbs","AR","Arkansas","05067","Jackson","35.6540","-91.0755","378","257.6","shape","FALSE","TRUE","America/Chicago","3","72431","1840013402"
"Moneta","Moneta","VA","Virginia","51019","Bedford","37.1886","-79.6133","378","38.1","shape","FALSE","FALSE","America/New_York","3","24121","1840037272"
"Paris","Paris","MS","Mississippi","28071","Lafayette","34.1749","-89.4519","378","120.0","shape","FALSE","FALSE","America/Chicago","3","38965 38949 38913","1840032388"
"Narrowsburg","Narrowsburg","NY","New York","36105","Sullivan","41.6034","-75.0563","378","80.7","shape","FALSE","FALSE","America/New_York","3","12764","1840004783"
"Endicott","Endicott","WA","Washington","53075","Whitman","46.9282","-117.6867","378","382.4","shape","FALSE","TRUE","America/Los_Angeles","3","99125","1840021137"
"Warren City","Warren City","TX","Texas","48183","Gregg","32.5530","-94.9056","378","83.5","shape","FALSE","TRUE","America/Chicago","3","75647","1840022079"
"Joppa","Joppa","AL","Alabama","01043","Cullman","34.2982","-86.5506","378","75.1","shape","FALSE","FALSE","America/Chicago","3","35016 35087","1840025862"
"Turin","Turin","GA","Georgia","13077","Coweta","33.3234","-84.6374","378","91.5","shape","FALSE","TRUE","America/New_York","3","30277 30276 30289","1840016861"
"Plainview","Plainview","CA","California","06107","Tulare","36.1431","-119.1355","378","546.1","shape","FALSE","FALSE","America/Los_Angeles","3","93267","1840024876"
"Kapowsin","Kapowsin","WA","Washington","53053","Pierce","46.9727","-122.2273","378","35.4","shape","FALSE","FALSE","America/Los_Angeles","3","98360 98338 98344","1840023832"
"Scotia","Scotia","NE","Nebraska","31077","Greeley","41.4678","-98.7024","378","205.5","shape","FALSE","TRUE","America/Chicago","3","68875","1840011465"
"Wounded Knee","Wounded Knee","SD","South Dakota","46102","Oglala Lakota","43.1435","-102.3681","378","136.4","shape","FALSE","FALSE","America/Denver","3","57794","1840006845"
"New Blaine","New Blaine","AR","Arkansas","05083","Logan","35.2931","-93.4202","378","91.5","shape","FALSE","FALSE","America/Chicago","3","72851 72835","1840025827"
"Brownsville","Brownsville","OH","Ohio","39089","Licking","39.9437","-82.2516","378","163.9","shape","FALSE","FALSE","America/New_York","3","43721 43760 43739","1840026537"
"Lake Sherwood","Lake Sherwood","WI","Wisconsin","55001","Adams","44.2057","-89.7942","378","138.5","shape","FALSE","TRUE","America/Chicago","4","54457","1840042467"
"Palmer","Palmer","MI","Michigan","26103","Marquette","46.4436","-87.5817","378","246.2","shape","FALSE","FALSE","America/Detroit","3","49871","1840006569"
"Charlottesville","Charlottesville","IN","Indiana","18059","Hancock","39.7903","-85.6128","378","232.2","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46117","1840152797"
"Minburn","Minburn","IA","Iowa","19049","Dallas","41.7576","-94.0285","377","672.2","shape","FALSE","TRUE","America/Chicago","3","50167","1840008159"
"Stapleton","Stapleton","GA","Georgia","13163","Jefferson","33.2169","-82.4672","377","83.5","shape","FALSE","TRUE","America/New_York","3","30823","1840015737"
"Palmer","Palmer","NE","Nebraska","31121","Merrick","41.2224","-98.2599","377","272.9","shape","FALSE","TRUE","America/Chicago","3","68864","1840011657"
"Darwin","Darwin","MN","Minnesota","27093","Meeker","45.0969","-94.4137","377","73.0","shape","FALSE","TRUE","America/Chicago","3","55324","1840006732"
"Thomaston","Thomaston","AL","Alabama","01091","Marengo","32.2683","-87.6237","377","72.3","shape","FALSE","TRUE","America/Chicago","3","36783","1840016998"
"Herbst","Herbst","IN","Indiana","18053","Grant","40.5145","-85.7815","377","17.7","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","46953","1840024290"
"Marion","Marion","MN","Minnesota","27109","Olmsted","43.9431","-92.3531","377","78.2","shape","FALSE","FALSE","America/Chicago","3","55904","1840071473"
"Turpin","Turpin","OK","Oklahoma","40007","Beaver","36.8705","-100.8825","377","145.7","shape","FALSE","FALSE","America/Chicago","3","73950","1840026905"
"Kingsville","Kingsville","MO","Missouri","29101","Johnson","38.7438","-94.0699","377","263.7","shape","FALSE","TRUE","America/Chicago","3","64061","1840008576"
"Whittier","Whittier","AK","Alaska","02063","Chugach","60.7852","-148.6455","377","11.9","shape","FALSE","TRUE","America/Anchorage","3","99693","1840023397"
"Caroleen","Caroleen","NC","North Carolina","37161","Rutherford","35.2811","-81.7913","377","131.5","shape","FALSE","FALSE","America/New_York","3","28040 28114 28019","1840025816"
"Cross Timbers","Cross Timbers","MO","Missouri","29085","Hickory","38.0242","-93.2294","377","325.8","shape","FALSE","TRUE","America/Chicago","3","65634","1840007553"
"Center Point","Center Point","IN","Indiana","18021","Clay","39.4154","-87.0752","377","196.6","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47840","1840009673"
"Lawler","Lawler","IA","Iowa","19037","Chickasaw","43.0721","-92.1533","377","152.4","shape","FALSE","TRUE","America/Chicago","3","52154","1840008001"
"Harrisburg","Harrisburg","MO","Missouri","29019","Boone","39.1397","-92.4579","377","182.8","shape","FALSE","TRUE","America/Chicago","3","65256","1840010686"
"San Lucas","San Lucas","CA","California","06053","Monterey","36.1283","-121.0218","377","369.3","shape","FALSE","FALSE","America/Los_Angeles","3","93954","1840019022"
"Grand Beach","Grand Beach","MI","Michigan","26021","Berrien","41.7740","-86.7887","377","160.2","shape","FALSE","TRUE","America/Detroit","3","49117","1840011225"
"Salem","Salem","GA","Georgia","13293","Upson","32.7588","-84.1933","377","16.5","shape","FALSE","FALSE","America/New_York","3","31016","1840029451"
"Mooreland","Mooreland","IN","Indiana","18065","Henry","39.9973","-85.2513","377","361.0","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","47360","1840009483"
"Richfield","Richfield","PA","Pennsylvania","42067","Juniata","40.6868","-77.1140","377","125.2","shape","FALSE","FALSE","America/New_York","3","17086","1840035170"
"Bethel","Bethel","DE","Delaware","10005","Sussex","38.5711","-75.6195","376","329.6","shape","FALSE","TRUE","America/New_York","3","19931","1840006073"
"Salt Lick","Salt Lick","KY","Kentucky","21011","Bath","38.1194","-83.6156","376","185.8","shape","FALSE","TRUE","America/New_York","3","40371","1840015207"
"Gunnison","Gunnison","MS","Mississippi","28011","Bolivar","33.9437","-90.9468","376","148.1","shape","FALSE","TRUE","America/Chicago","3","38746","1840016747"
"Granton","Granton","WI","Wisconsin","55019","Clark","44.5886","-90.4614","376","266.4","shape","FALSE","TRUE","America/Chicago","3","54436","1840002179"
"Wood Lake","Wood Lake","MN","Minnesota","27173","Yellow Medicine","44.6513","-95.5358","376","192.6","shape","FALSE","TRUE","America/Chicago","3","56297","1840010010"
"Hollyvilla","Hollyvilla","KY","Kentucky","21111","Jefferson","38.0929","-85.7469","376","573.7","shape","FALSE","TRUE","America/New_York","3","40118","1840014307"
"Gilby","Gilby","ND","North Dakota","38035","Grand Forks","48.0835","-97.4679","376","118.9","shape","FALSE","TRUE","America/Chicago","3","58235","1840000100"
"Lake View","Lake View","TX","Texas","48465","Val Verde","29.4590","-100.9532","376","285.9","shape","FALSE","FALSE","America/Chicago","3","78840","1840018245"
"London Mills","London Mills","IL","Illinois","17057","Fulton","40.7106","-90.2661","376","212.3","shape","FALSE","TRUE","America/Chicago","3","61544","1840012011"
"Cokesbury","Cokesbury","SC","South Carolina","45047","Greenwood","34.2900","-82.2087","376","244.6","shape","FALSE","FALSE","America/New_York","3","29653","1840013087"
"Hamilton","Hamilton","WA","Washington","53057","Skagit","48.5283","-121.9839","376","121.3","shape","FALSE","TRUE","America/Los_Angeles","3","98255 98284","1840021067"
"Hayti Heights","Hayti Heights","MO","Missouri","29155","Pemiscot","36.2311","-89.7682","376","148.0","shape","FALSE","TRUE","America/Chicago","3","63851","1840007671"
"Tucker","Tucker","MS","Mississippi","28099","Neshoba","32.7080","-89.0498","376","37.4","shape","FALSE","FALSE","America/Chicago","3","39350","1840013799"
"Hollister","Hollister","ID","Idaho","16083","Twin Falls","42.3529","-114.5839","376","135.6","shape","FALSE","TRUE","America/Boise","3","83301","1840020082"
"Alta","Alta","UT","Utah","49035","Salt Lake","40.5818","-111.6229","376","32.1","shape","FALSE","TRUE","America/Denver","3","84092","1840021390"
"Cumberland Gap","Cumberland Gap","TN","Tennessee","47025","Claiborne","36.5974","-83.6658","376","524.3","shape","FALSE","TRUE","America/New_York","3","37724","1840016020"
"Meridian","Meridian","CA","California","06101","Sutter","39.1405","-121.9078","376","27.4","shape","FALSE","FALSE","America/Los_Angeles","3","95957","1840024523"
"Casey","Casey","IA","Iowa","19077","Guthrie","41.5075","-94.5214","375","195.9","shape","FALSE","TRUE","America/Chicago","3","50048","1840007072"
"Fairfield","Fairfield","NE","Nebraska","31035","Clay","40.4323","-98.1033","375","201.3","shape","FALSE","TRUE","America/Chicago","3","68938","1840008336"
"Paden","Paden","OK","Oklahoma","40107","Okfuskee","35.5080","-96.5674","375","328.5","shape","FALSE","TRUE","America/Chicago","3","74860","1840022741"
"Eagleville","Eagleville","MO","Missouri","29081","Harrison","40.4685","-93.9862","375","143.4","shape","FALSE","TRUE","America/Chicago","3","64442","1840010419"
"Glendale","Glendale","UT","Utah","49025","Kane","37.3342","-112.6035","375","20.7","shape","FALSE","TRUE","America/Denver","3","84729","1840021569"
"Otis","Otis","KS","Kansas","20165","Rush","38.5347","-99.0533","375","259.6","shape","FALSE","TRUE","America/Chicago","3","67565","1840009655"
"Central","Central","AZ","Arizona","04009","Graham","32.8692","-109.7908","375","86.4","shape","FALSE","FALSE","America/Phoenix","3","85531 85543","1840022958"
"Rock Island Arsenal","Rock Island Arsenal","IL","Illinois","17161","Rock Island","41.5169","-90.5409","375","92.1","shape","TRUE","TRUE","America/Chicago","4","61201 61299","1840073773"
"Hartsburg","Hartsburg","IL","Illinois","17107","Logan","40.2505","-89.4411","375","251.8","shape","FALSE","TRUE","America/Chicago","3","62643","1840012306"
"Goldston","Goldston","NC","North Carolina","37037","Chatham","35.5929","-79.3286","375","174.7","shape","FALSE","TRUE","America/New_York","3","27252","1840016258"
"Kimberly","Kimberly","WV","West Virginia","54019","Fayette","38.1407","-81.2967","375","162.3","shape","FALSE","FALSE","America/New_York","3","25118 25139","1840038146"
"Albion","Albion","ID","Idaho","16031","Cassia","42.4098","-113.5806","375","307.2","shape","FALSE","TRUE","America/Boise","3","83311","1840018682"
"Green Lane","Green Lane","PA","Pennsylvania","42091","Montgomery","40.3363","-75.4709","375","554.8","shape","FALSE","TRUE","America/New_York","3","18054","1840003699"
"Chilcoot-Vinton","Chilcoot-Vinton","CA","California","06063","Plumas","39.8067","-120.1388","374","10.9","shape","FALSE","TRUE","America/Los_Angeles","4","96105","1840073908"
"Strong","Strong","AR","Arkansas","05139","Union","33.1079","-92.3556","374","90.4","shape","FALSE","TRUE","America/Chicago","3","71765","1840015733"
"North Garden","North Garden","VA","Virginia","51003","Albemarle","37.9612","-78.6334","374","51.0","shape","FALSE","FALSE","America/New_York","3","22959","1840117239"
"Stovall","Stovall","NC","North Carolina","37077","Granville","36.4476","-78.5689","374","138.0","shape","FALSE","TRUE","America/New_York","3","27582","1840016052"
"Donalds","Donalds","SC","South Carolina","45001","Abbeville","34.3766","-82.3467","374","173.6","shape","FALSE","TRUE","America/New_York","3","29638","1840016667"
"Shickley","Shickley","NE","Nebraska","31059","Fillmore","40.4165","-97.7241","374","175.2","shape","FALSE","TRUE","America/Chicago","3","68436","1840012053"
"Mesa","Mesa","CA","California","06027","Inyo","37.4190","-118.5424","374","41.2","shape","FALSE","TRUE","America/Los_Angeles","4","93514","1840074418"
"Artesia","Artesia","MS","Mississippi","28087","Lowndes","33.4164","-88.6424","374","153.8","shape","FALSE","TRUE","America/Chicago","3","39701 39736","1840015689"
"Scammon","Scammon","KS","Kansas","20021","Cherokee","37.2781","-94.8230","374","230.3","shape","FALSE","TRUE","America/Chicago","3","66773","1840001717"
"Blooming Valley","Blooming Valley","PA","Pennsylvania","42039","Crawford","41.6800","-80.0396","374","71.6","shape","FALSE","TRUE","America/New_York","3","16327 16433 16335","1840000550"
"Joy","Joy","IL","Illinois","17131","Mercer","41.1969","-90.8788","374","337.6","shape","FALSE","TRUE","America/Chicago","3","61260","1840011677"
"Tennyson","Tennyson","WI","Wisconsin","55043","Grant","42.6907","-90.6868","374","335.0","shape","FALSE","TRUE","America/Chicago","3","53820","1840002965"
"Sledge","Sledge","MS","Mississippi","28119","Quitman","34.4326","-90.2212","374","270.3","shape","FALSE","TRUE","America/Chicago","3","38670","1840017942"
"Plymouth","Plymouth","IA","Iowa","19033","Cerro Gordo","43.2464","-93.1233","374","327.2","shape","FALSE","TRUE","America/Chicago","3","50464","1840009052"
"Fulton","Fulton","OH","Ohio","39117","Morrow","40.4630","-82.8283","374","296.3","shape","FALSE","TRUE","America/New_York","3","43315 43321","1840012022"
"Turkey Creek","Turkey Creek","LA","Louisiana","22039","Evangeline","30.8732","-92.4170","374","58.3","shape","FALSE","TRUE","America/Chicago","3","70586 70585","1840018206"
"Haydenville","Haydenville","OH","Ohio","39073","Hocking","39.4807","-82.3238","374","168.7","shape","FALSE","FALSE","America/New_York","3","43127 43138","1840026632"
"Gatewood","Gatewood","WV","West Virginia","54019","Fayette","38.0052","-81.0663","374","93.6","shape","FALSE","FALSE","America/New_York","3","25840","1840122433"
"Bitter Springs","Bitter Springs","AZ","Arizona","04005","Coconino","36.6118","-111.6475","374","18.0","shape","FALSE","FALSE","America/Denver","3","86040 86036","1840017661"
"Waterford","Waterford","OH","Ohio","39167","Washington","39.5407","-81.6424","373","305.9","shape","FALSE","FALSE","America/New_York","3","45786","1840026638"
"Leary","Leary","GA","Georgia","13037","Calhoun","31.4847","-84.5133","373","44.9","shape","FALSE","TRUE","America/New_York","3","39862","1840014954"
"Rudyard","Rudyard","MT","Montana","30041","Hill","48.5599","-110.5500","373","157.2","shape","FALSE","FALSE","America/Denver","3","59540","1840018356"
"Toone","Toone","TN","Tennessee","47069","Hardeman","35.3565","-88.9542","373","133.9","shape","FALSE","TRUE","America/Chicago","3","38381","1840016387"
"Garner","Garner","TX","Texas","48367","Parker","32.8270","-97.9847","373","41.5","shape","FALSE","FALSE","America/Chicago","3","76088","1840036702"
"Dalmatia","Dalmatia","PA","Pennsylvania","42097","Northumberland","40.6500","-76.9027","373","211.3","shape","FALSE","FALSE","America/New_York","3","17017","1840026371"
"Bastian","Bastian","VA","Virginia","51021","Bland","37.1535","-81.1525","373","122.6","shape","FALSE","FALSE","America/New_York","3","24314","1840037328"
"Orleans","Orleans","NE","Nebraska","31083","Harlan","40.1317","-99.4551","373","240.1","shape","FALSE","TRUE","America/Chicago","3","68966","1840012302"
"Emery","Emery","UT","Utah","49015","Emery","38.9252","-111.2522","373","117.3","shape","FALSE","TRUE","America/Denver","3","84522","1840021445"
"Arkansaw","Arkansaw","WI","Wisconsin","55091","Pepin","44.6334","-92.0220","373","196.9","shape","FALSE","FALSE","America/Chicago","3","54721","1840025358"
"Farber","Farber","MO","Missouri","29007","Audrain","39.2747","-91.5762","373","188.0","shape","FALSE","TRUE","America/Chicago","3","63345","1840008514"
"Hardesty","Hardesty","OK","Oklahoma","40139","Texas","36.6148","-101.1936","373","199.3","shape","FALSE","TRUE","America/Chicago","3","73944","1840021626"
"Cooperstown","Cooperstown","PA","Pennsylvania","42121","Venango","41.4998","-79.8736","373","260.1","shape","FALSE","TRUE","America/New_York","3","16317","1840003424"
"Bostwick","Bostwick","GA","Georgia","13211","Morgan","33.7373","-83.5141","373","49.6","shape","FALSE","TRUE","America/New_York","3","30623 30621","1840013737"
"Herrick","Herrick","IL","Illinois","17173","Shelby","39.2196","-88.9848","373","315.1","shape","FALSE","TRUE","America/Chicago","3","62431","1840012586"
"Wilbur Park","Wilbur Park","MO","Missouri","29189","St. Louis","38.5532","-90.3087","373","2396.7","shape","FALSE","TRUE","America/Chicago","2","63123","1840012831"
"Juda","Juda","WI","Wisconsin","55045","Green","42.5900","-89.5092","373","237.1","shape","FALSE","FALSE","America/Chicago","3","53550","1840025473"
"Penn Lake Park","Penn Lake Park","PA","Pennsylvania","42079","Luzerne","41.1149","-75.7736","372","90.8","shape","FALSE","TRUE","America/New_York","3","18661","1840000765"
"Ekalaka","Ekalaka","MT","Montana","30011","Carter","45.8897","-104.5506","372","139.5","shape","FALSE","TRUE","America/Denver","3","59324","1840021188"
"Clarks","Clarks","NE","Nebraska","31121","Merrick","41.2163","-97.8394","372","140.0","shape","FALSE","TRUE","America/Chicago","3","68628","1840010286"
"Forbestown","Forbestown","CA","California","06007","Butte","39.5300","-121.2689","372","22.9","shape","FALSE","FALSE","America/Los_Angeles","3","95941","1840025568"
"Bowlegs","Bowlegs","OK","Oklahoma","40133","Seminole","35.1473","-96.6693","372","38.6","shape","FALSE","TRUE","America/Chicago","3","74868 74830","1840021775"
"Donnelsville","Donnelsville","OH","Ohio","39023","Clark","39.9155","-83.9430","372","118.6","shape","FALSE","TRUE","America/New_York","3","45319","1840012434"
"South Toledo Bend","South Toledo Bend","TX","Texas","48351","Newton","31.1568","-93.6074","372","44.2","shape","FALSE","FALSE","America/Chicago","3","75932","1840019558"
"Rochelle","Rochelle","TX","Texas","48307","McCulloch","31.2232","-99.2066","372","89.4","shape","FALSE","FALSE","America/Chicago","3","76872","1840022964"
"Lomax","Lomax","IL","Illinois","17071","Henderson","40.6792","-91.0754","372","120.8","shape","FALSE","TRUE","America/Chicago","3","61454","1840011792"
"Bayard","Bayard","IA","Iowa","19077","Guthrie","41.8522","-94.5585","372","324.1","shape","FALSE","TRUE","America/Chicago","3","50029","1840007074"
"Holiday Lake","Holiday Lake","IA","Iowa","19157","Poweshiek","41.8175","-92.4529","371","53.5","shape","FALSE","FALSE","America/Chicago","3","52211","1840029701"
"Harrodsburg","Harrodsburg","IN","Indiana","18105","Monroe","39.0180","-86.5532","371","33.2","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47403 47434 47462","1840024487"
"Cottonwood","Cottonwood","TX","Texas","48257","Kaufman","32.4613","-96.3965","371","98.9","shape","FALSE","TRUE","America/Chicago","3","75158","1840019452"
"Plymouth","Plymouth","NE","Nebraska","31095","Jefferson","40.3024","-96.9886","371","398.9","shape","FALSE","TRUE","America/Chicago","3","68424","1840012289"
"Grantsville","Grantsville","WV","West Virginia","54013","Calhoun","38.9204","-81.0933","371","329.2","shape","FALSE","TRUE","America/New_York","3","26147","1840006044"
"Loomis","Loomis","NE","Nebraska","31137","Phelps","40.4783","-99.5075","371","157.6","shape","FALSE","TRUE","America/Chicago","3","68958","1840012077"
"Mason","Mason","IL","Illinois","17049","Effingham","38.9537","-88.6257","371","111.3","shape","FALSE","TRUE","America/Chicago","3","62443","1840009688"
"Dearing","Dearing","KS","Kansas","20125","Montgomery","37.0534","-95.6954","371","94.6","shape","FALSE","TRUE","America/Chicago","3","67337 67340","1840007620"
"Daisy","Daisy","GA","Georgia","13109","Evans","32.1510","-81.8362","371","148.8","shape","FALSE","TRUE","America/New_York","3","30423 30417","1840014911"
"Wales","Wales","UT","Utah","49039","Sanpete","39.4851","-111.6361","371","361.3","shape","FALSE","TRUE","America/Denver","3","84667","1840022444"
"Waltonville","Waltonville","IL","Illinois","17081","Jefferson","38.2141","-89.0381","371","115.5","shape","FALSE","TRUE","America/Chicago","3","62894","1840012915"
"Advance","Advance","MI","Michigan","26029","Charlevoix","45.2161","-85.0807","371","52.7","shape","FALSE","FALSE","America/Detroit","3","49712","1840025189"
"Stinson Beach","Stinson Beach","CA","California","06041","Marin","37.9026","-122.6501","371","160.5","shape","FALSE","FALSE","America/Los_Angeles","3","94970","1840018891"
"Beaverdam","Beaverdam","OH","Ohio","39003","Allen","40.8328","-83.9739","370","226.8","shape","FALSE","TRUE","America/New_York","3","45808 45830","1840011950"
"New Market","New Market","IA","Iowa","19173","Taylor","40.7324","-94.9004","370","330.1","shape","FALSE","TRUE","America/Chicago","3","51646","1840008301"
"Garden Farms","Garden Farms","CA","California","06079","San Luis Obispo","35.4158","-120.6141","370","130.7","shape","FALSE","FALSE","America/Los_Angeles","3","93422","1840024938"
"Neeses","Neeses","SC","South Carolina","45075","Orangeburg","33.5365","-81.1236","370","83.7","shape","FALSE","TRUE","America/New_York","3","29107","1840016826"
"Bernice","Bernice","OK","Oklahoma","40041","Delaware","36.6217","-94.9118","370","175.2","shape","FALSE","TRUE","America/Chicago","3","74331","1840020370"
"Morton","Morton","MN","Minnesota","27129","Renville","44.5534","-94.9850","370","117.9","shape","FALSE","TRUE","America/Chicago","3","56270","1840007862"
"Mineral Bluff","Mineral Bluff","GA","Georgia","13111","Fannin","34.9140","-84.2776","370","101.4","shape","FALSE","FALSE","America/New_York","3","30559","1840025841"
"Comfrey","Comfrey","MN","Minnesota","27015","Brown","44.1111","-94.9029","370","333.7","shape","FALSE","TRUE","America/Chicago","3","56019","1840006791"
"Spring Lake","Spring Lake","FL","Florida","12053","Hernando","28.4952","-82.3017","370","42.9","shape","FALSE","FALSE","America/New_York","3","34601 34602","1840014106"
"Ravensdale","Ravensdale","WA","Washington","53033","King","47.3589","-121.9781","370","115.3","shape","FALSE","FALSE","America/Los_Angeles","3","98051","1840018412"
"Avon","Avon","NC","North Carolina","37055","Dare","35.3465","-75.5069","370","62.9","shape","FALSE","FALSE","America/New_York","3","27915","1840025780"
"Parryville","Parryville","PA","Pennsylvania","42025","Carbon","40.8243","-75.6701","370","88.7","shape","FALSE","TRUE","America/New_York","3","18244 18235 18071","1840003565"
"Smyer","Smyer","TX","Texas","48219","Hockley","33.5874","-102.1636","370","179.3","shape","FALSE","TRUE","America/Chicago","3","79407 79367","1840022948"
"White Oak","White Oak","NC","North Carolina","37017","Bladen","34.7396","-78.7186","370","28.0","shape","FALSE","FALSE","America/New_York","3","28399","1840013568"
"Weippe","Weippe","ID","Idaho","16035","Clearwater","46.3787","-115.9396","369","357.0","shape","FALSE","TRUE","America/Los_Angeles","3","83553","1840021158"
"Scranton","Scranton","ND","North Dakota","38011","Bowman","46.1498","-103.1429","369","207.6","shape","FALSE","TRUE","America/Denver","3","58653","1840001989"
"Kennebec","Kennebec","SD","South Dakota","46085","Lyman","43.9035","-99.8619","369","167.0","shape","FALSE","TRUE","America/Chicago","3","57544","1840002527"
"Chauncey","Chauncey","GA","Georgia","13091","Dodge","32.1059","-83.0646","369","82.6","shape","FALSE","TRUE","America/New_York","3","31011","1840014903"
"Ethel","Ethel","MS","Mississippi","28007","Attala","33.1220","-89.4650","369","244.1","shape","FALSE","TRUE","America/Chicago","3","39067","1840016893"
"Pierrepont Manor","Pierrepont Manor","NY","New York","36045","Jefferson","43.7374","-76.0610","369","184.1","shape","FALSE","FALSE","America/New_York","3","13674 13605 13661","1840023985"
"Braswell","Braswell","GA","Georgia","13223","Paulding","33.9836","-84.9591","369","45.0","shape","FALSE","TRUE","America/New_York","3","30153","1840015632"
"Vibbard","Vibbard","MO","Missouri","29177","Ray","39.3854","-94.1455","369","101.7","shape","FALSE","FALSE","America/Chicago","3","64084 64062","1840032168"
"Oak Grove Village","Oak Grove Village","MO","Missouri","29071","Franklin","38.2278","-91.1495","369","231.7","shape","FALSE","TRUE","America/Chicago","3","63080","1840012862"
"Runnelstown","Runnelstown","MS","Mississippi","28111","Perry","31.3779","-89.1143","369","75.1","shape","FALSE","FALSE","America/Chicago","3","39465","1840032544"
"Kenney","Kenney","IL","Illinois","17039","De Witt","40.0981","-89.0862","369","268.7","shape","FALSE","TRUE","America/Chicago","3","61749","1840012314"
"Alexandria","Alexandria","PA","Pennsylvania","42061","Huntingdon","40.5583","-78.0997","369","416.4","shape","FALSE","TRUE","America/New_York","3","16611","1840001062"
"Maddock","Maddock","ND","North Dakota","38005","Benson","47.9624","-99.5293","369","161.5","shape","FALSE","TRUE","America/Chicago","3","58348","1840000091"
"Stanley","Stanley","KY","Kentucky","21059","Daviess","37.8183","-87.2452","369","170.4","shape","FALSE","FALSE","America/Chicago","3","42301","1840030586"
"Baldwin","Baldwin","IL","Illinois","17157","Randolph","38.1838","-89.8451","369","214.0","shape","FALSE","TRUE","America/Chicago","3","62217","1840012931"
"Leon","Leon","WV","West Virginia","54053","Mason","38.7471","-81.9555","369","119.1","shape","FALSE","TRUE","America/New_York","3","25123","1840006049"
"Reserve","Reserve","NM","New Mexico","35003","Catron","33.7090","-108.7614","369","255.7","shape","FALSE","TRUE","America/Denver","3","87830","1840022841"
"Hayti","Hayti","SD","South Dakota","46057","Hamlin","44.6580","-97.2049","369","360.4","shape","FALSE","TRUE","America/Chicago","3","57241","1840002300"
"Oak Glen","Oak Glen","CA","California","06071","San Bernardino","34.0448","-116.9497","369","9.5","shape","FALSE","FALSE","America/Los_Angeles","3","92399","1840024933"
"Anchor Bay","Anchor Bay","CA","California","06045","Mendocino","38.8126","-123.5704","369","40.6","shape","FALSE","FALSE","America/Los_Angeles","3","95445","1840025580"
"Barry","Barry","TX","Texas","48349","Navarro","32.0999","-96.6378","369","324.1","shape","FALSE","TRUE","America/Chicago","3","75102","1840019503"
"Rockholds","Rockholds","KY","Kentucky","21235","Whitley","36.8308","-84.1131","369","120.1","shape","FALSE","FALSE","America/New_York","3","40759","1840026916"
"Siracusaville","Siracusaville","LA","Louisiana","22101","St. Mary","29.6886","-91.1522","369","178.4","shape","FALSE","FALSE","America/Chicago","3","70380","1840027024"
"Versailles","Versailles","IL","Illinois","17009","Brown","39.8842","-90.6587","369","152.7","shape","FALSE","TRUE","America/Chicago","3","62378","1840012423"
"Auburn","Auburn","WY","Wyoming","56023","Lincoln","42.7969","-111.0216","369","38.9","shape","FALSE","FALSE","America/Denver","3","83111","1840017450"
"Ranchitos Las Lomas","Ranchitos Las Lomas","TX","Texas","48479","Webb","27.6282","-99.2345","369","39.2","shape","FALSE","FALSE","America/Chicago","3","78044","1840037070"
"Mission","Mission","WI","Wisconsin","55053","Jackson","44.3454","-90.7631","369","254.1","shape","FALSE","FALSE","America/Chicago","3","54615","1840153095"
"Petrolia","Petrolia","TX","Texas","48077","Clay","34.0131","-98.2313","368","192.3","shape","FALSE","TRUE","America/Chicago","3","76377","1840020548"
"Grimesland","Grimesland","NC","North Carolina","37147","Pitt","35.5685","-77.2025","368","208.9","shape","FALSE","TRUE","America/New_York","3","27837","1840016278"
"Lazy Y U","Lazy Y U","AZ","Arizona","04015","Mohave","35.1369","-113.9684","368","9.0","shape","FALSE","TRUE","America/Phoenix","4","86401","1840075406"
"Hoytville","Hoytville","OH","Ohio","39173","Wood","41.1900","-83.7843","368","191.6","shape","FALSE","TRUE","America/New_York","3","43529","1840011552"
"Ryan","Ryan","IA","Iowa","19055","Delaware","42.3524","-91.4849","368","324.7","shape","FALSE","TRUE","America/Chicago","3","52330","1840009100"
"Montross","Montross","VA","Virginia","51193","Westmoreland","38.0941","-76.8229","368","137.9","shape","FALSE","TRUE","America/New_York","3","22520","1840006283"
"Fredonia","Fredonia","PA","Pennsylvania","42085","Mercer","41.3219","-80.2581","368","354.5","shape","FALSE","TRUE","America/New_York","3","16124","1840000658"
"Fidelity","Fidelity","MO","Missouri","29097","Jasper","37.0816","-94.3095","368","147.0","shape","FALSE","TRUE","America/Chicago","3","64836","1840010876"
"Otwell","Otwell","IN","Indiana","18125","Pike","38.4565","-87.0959","368","79.6","shape","FALSE","FALSE","America/Indiana/Vincennes","3","47564","1840026740"
"Willow River","Willow River","MN","Minnesota","27115","Pine","46.3206","-92.8346","368","81.0","shape","FALSE","TRUE","America/Chicago","3","55795","1840009981"
"Rio Oso","Rio Oso","CA","California","06101","Sutter","38.9518","-121.5310","368","21.9","shape","FALSE","FALSE","America/Los_Angeles","3","95674","1840024525"
"South Williamson","South Williamson","KY","Kentucky","21195","Pike","37.6633","-82.2879","367","71.8","shape","FALSE","FALSE","America/New_York","3","41503","1840030585"
