"city","city_ascii","state_id","state_name","county_fips","county_name","lat","lng","population","density","source","military","incorporated","timezone","ranking","zips","id"
"Bristow","Bristow","IA","Iowa","19023","Butler","42.7738","-92.9079","170","69.9","shape","FALSE","TRUE","America/Chicago","3","50611","1840004450"
"Medanales","Medanales","NM","New Mexico","35039","Rio Arriba","36.1765","-106.1777","170","20.8","shape","FALSE","FALSE","America/Denver","3","87548","1840033620"
"Potters Mills","Potters Mills","PA","Pennsylvania","42027","Centre","40.8023","-77.6271","170","51.5","shape","FALSE","FALSE","America/New_York","3","16875","1840100895"
"Taylor","Taylor","WY","Wyoming","56023","Lincoln","42.0692","-110.9865","170","22.1","shape","FALSE","TRUE","America/Denver","4","83114","1840037361"
"Townshend","Townshend","VT","Vermont","50025","Windham","43.0470","-72.6692","170","71.4","shape","FALSE","FALSE","America/New_York","3","05353","1840152970"
"Garden","Garden","MI","Michigan","26041","Delta","45.7730","-86.5529","169","79.0","shape","FALSE","TRUE","America/Detroit","3","49835","1840013135"
"Sylvia","Sylvia","KS","Kansas","20155","Reno","37.9589","-98.4085","169","73.1","shape","FALSE","TRUE","America/Chicago","3","67581","1840009763"
"Morrison Crossroads","Morrison Crossroads","AL","Alabama","01111","Randolph","33.4198","-85.4903","169","12.6","shape","FALSE","TRUE","America/Chicago","4","36280","1840037831"
"Weinert","Weinert","TX","Texas","48207","Haskell","33.3234","-99.6736","169","135.0","shape","FALSE","TRUE","America/Chicago","3","76388","1840022024"
"Climax","Climax","MN","Minnesota","27119","Polk","47.6095","-96.8122","169","69.6","shape","FALSE","TRUE","America/Chicago","3","56523","1840006603"
"Bouton","Bouton","IA","Iowa","19049","Dallas","41.8512","-94.0107","169","217.3","shape","FALSE","TRUE","America/Chicago","3","50039","1840007054"
"Taunton","Taunton","MN","Minnesota","27083","Lyon","44.5942","-96.0630","169","64.8","shape","FALSE","TRUE","America/Chicago","3","56291","1840008967"
"South Komelik","South Komelik","AZ","Arizona","04019","Pima","31.7144","-111.7744","169","16.7","shape","FALSE","FALSE","America/Phoenix","3","85634","1840023077"
"Rocky Mound","Rocky Mound","TX","Texas","48063","Camp","33.0290","-95.0290","169","160.8","shape","FALSE","TRUE","America/Chicago","3","75686","1840022036"
"Tennyson","Tennyson","IN","Indiana","18173","Warrick","38.0817","-87.1187","169","274.1","shape","FALSE","TRUE","America/Chicago","3","47637","1840010821"
"Haverhill","Haverhill","IA","Iowa","19127","Marshall","41.9441","-92.9607","169","260.1","shape","FALSE","TRUE","America/Chicago","3","50120","1840006998"
"Jerseytown","Jerseytown","PA","Pennsylvania","42037","Columbia","41.0889","-76.5804","169","90.1","shape","FALSE","FALSE","America/New_York","3","17815","1840005001"
"Sylvester","Sylvester","WV","West Virginia","54005","Boone","38.0080","-81.5623","169","0.0","shape","FALSE","TRUE","America/New_York","3","25148 25193","1840006307"
"Fort Bidwell","Fort Bidwell","CA","California","06049","Modoc","41.8630","-120.1589","169","20.4","shape","FALSE","FALSE","America/Los_Angeles","3","96112","1840024121"
"Delta","Delta","LA","Louisiana","22065","Madison","32.3220","-90.9414","169","14.7","shape","FALSE","TRUE","America/Chicago","3","71233 71282","1840018101"
"Elgin","Elgin","AZ","Arizona","04023","Santa Cruz","31.6681","-110.5347","169","11.0","shape","FALSE","FALSE","America/Phoenix","3","85611","1840018173"
"Preston","Preston","KS","Kansas","20151","Pratt","37.7584","-98.5578","169","149.9","shape","FALSE","TRUE","America/Chicago","3","67583","1840009876"
"Sayner","Sayner","WI","Wisconsin","55125","Vilas","45.9910","-89.5332","169","35.7","shape","FALSE","FALSE","America/Chicago","3","54560","1840025277"
"Hobson","Hobson","MT","Montana","30045","Judith Basin","46.9992","-109.8731","169","154.6","shape","FALSE","TRUE","America/Denver","3","59452","1840019850"
"Burlington Flats","Burlington Flats","NY","New York","36077","Otsego","42.7404","-75.1843","169","28.4","shape","FALSE","FALSE","America/New_York","3","13315","1840083153"
"Rohrsburg","Rohrsburg","PA","Pennsylvania","42037","Columbia","41.1325","-76.4231","169","88.3","shape","FALSE","FALSE","America/New_York","3","17859","1840004998"
"Lynch","Lynch","NE","Nebraska","31015","Boyd","42.8312","-98.4668","169","122.2","shape","FALSE","TRUE","America/Chicago","3","68746","1840011033"
"Moran","Moran","TX","Texas","48417","Shackelford","32.5471","-99.1663","169","153.7","shape","FALSE","TRUE","America/Chicago","3","76464","1840020729"
"Collins","Collins","AR","Arkansas","05043","Drew","33.5323","-91.5725","169","40.2","shape","FALSE","FALSE","America/Chicago","3","71638","1840001821"
"Belvoir","Belvoir","NC","North Carolina","37147","Pitt","35.7111","-77.4700","169","33.0","shape","FALSE","FALSE","America/New_York","3","27834","1840024930"
"Jefferson","Jefferson","IN","Indiana","18023","Clinton","40.2794","-86.5910","168","152.7","shape","FALSE","TRUE","America/Indiana/Indianapolis","4","46041","1840000991"
"Alden","Alden","IL","Illinois","17111","McHenry","42.4588","-88.5184","168","60.3","shape","FALSE","FALSE","America/Chicago","3","60033","1840050975"
"Badger","Badger","SD","South Dakota","46077","Kingsbury","44.4855","-97.2079","168","61.2","shape","FALSE","TRUE","America/Chicago","3","57214","1840002414"
"Nauvoo","Nauvoo","AL","Alabama","01127","Walker","33.9874","-87.4875","168","65.6","shape","FALSE","TRUE","America/Chicago","3","35578","1840016768"
"Garrison","Garrison","MN","Minnesota","27035","Crow Wing","46.2992","-93.8264","168","62.0","shape","FALSE","TRUE","America/Chicago","3","56450","1840007739"
"Mineral","Mineral","IL","Illinois","17011","Bureau","41.3837","-89.8383","168","126.8","shape","FALSE","TRUE","America/Chicago","3","61344","1840011576"
"Brunsville","Brunsville","IA","Iowa","19149","Plymouth","42.8110","-96.2664","168","53.3","shape","FALSE","TRUE","America/Chicago","3","51008","1840006894"
"Dixon","Dixon","OK","Oklahoma","40133","Seminole","35.1610","-96.5184","168","111.0","shape","FALSE","FALSE","America/Chicago","3","74884","1840096399"
"Big Arm","Big Arm","MT","Montana","30047","Lake","47.7936","-114.2701","168","12.0","shape","FALSE","FALSE","America/Denver","3","59860 59910","1840017331"
"Hustler","Hustler","WI","Wisconsin","55057","Juneau","43.8773","-90.2658","168","93.0","shape","FALSE","TRUE","America/Chicago","3","54637 54618","1840002226"
"New Liberty","New Liberty","IA","Iowa","19163","Scott","41.7161","-90.8780","168","127.2","shape","FALSE","TRUE","America/Chicago","3","52765","1840008185"
"Freedom","Freedom","OK","Oklahoma","40151","Woods","36.7680","-99.1126","168","166.0","shape","FALSE","TRUE","America/Chicago","3","73842","1840021597"
"Trout","Trout","LA","Louisiana","22059","LaSalle","31.6967","-92.1797","168","130.6","shape","FALSE","FALSE","America/Chicago","3","71371","1840064041"
"Richland","Richland","SD","South Dakota","46127","Union","42.7634","-96.6480","168","11.5","shape","FALSE","FALSE","America/Chicago","3","57025","1840026186"
"Eldred","Eldred","IL","Illinois","17061","Greene","39.2862","-90.5538","168","288.6","shape","FALSE","TRUE","America/Chicago","3","62027","1840012666"
"Raub","Raub","IN","Indiana","18007","Benton","40.7294","-87.4897","168","56.2","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47942","1840055474"
"Cloverdale","Cloverdale","OR","Oregon","41057","Tillamook","45.2006","-123.8842","168","80.9","shape","FALSE","FALSE","America/Los_Angeles","3","97112","1840017411"
"Latah","Latah","WA","Washington","53063","Spokane","47.2822","-117.1557","168","208.4","shape","FALSE","TRUE","America/Los_Angeles","3","99018","1840021097"
"Gravity","Gravity","IA","Iowa","19173","Taylor","40.7608","-94.7435","168","134.8","shape","FALSE","TRUE","America/Chicago","3","50848","1840008300"
"Maysville","Maysville","CO","Colorado","08015","Chaffee","38.5305","-106.2156","168","5.2","shape","FALSE","FALSE","America/Denver","3","81201","1840024588"
"Shedd","Shedd","OR","Oregon","41043","Linn","44.4579","-123.1119","168","43.0","shape","FALSE","FALSE","America/Los_Angeles","3","97377","1840023944"
"Baumstown","Baumstown","PA","Pennsylvania","42011","Berks","40.2777","-75.8066","168","64.9","shape","FALSE","FALSE","America/New_York","3","19508","1840026460"
"Lebam","Lebam","WA","Washington","53049","Pacific","46.5640","-123.5508","168","44.4","shape","FALSE","FALSE","America/Los_Angeles","3","98577 98554","1840017376"
"Cats Bridge","Cats Bridge","VA","Virginia","51001","Accomack","37.5491","-75.7797","168","20.5","shape","FALSE","FALSE","America/New_York","3","23420","1840024723"
"Dennis","Dennis","KS","Kansas","20099","Labette","37.3469","-95.4078","168","43.0","shape","FALSE","FALSE","America/Chicago","3","67341","1840030319"
"New Haven","New Haven","VT","Vermont","50001","Addison","44.1266","-73.1510","168","24.3","shape","FALSE","FALSE","America/New_York","3","05472","1840152959"
"Wallingford","Wallingford","IA","Iowa","19063","Emmet","43.3203","-94.7922","167","65.3","shape","FALSE","TRUE","America/Chicago","3","51365","1840010060"
"Gladstone","Gladstone","IL","Illinois","17071","Henderson","40.8643","-90.9566","167","126.8","shape","FALSE","TRUE","America/Chicago","3","61437","1840011793"
"Seneca","Seneca","OR","Oregon","41023","Grant","44.1352","-118.9763","167","81.1","shape","FALSE","TRUE","America/Los_Angeles","3","97873","1840021247"
"Mill Shoals","Mill Shoals","IL","Illinois","17193","White","38.2495","-88.3457","167","84.1","shape","FALSE","TRUE","America/Chicago","3","62862 62809","1840012925"
"Creston","Creston","NE","Nebraska","31141","Platte","41.7080","-97.3625","167","221.2","shape","FALSE","TRUE","America/Chicago","3","68631","1840011452"
"Conasauga","Conasauga","TN","Tennessee","47139","Polk","35.0052","-84.7276","167","96.2","shape","FALSE","FALSE","America/New_York","3","37362 37316","1840036121"
"Drummond","Drummond","WI","Wisconsin","55007","Bayfield","46.3437","-91.2500","167","46.2","shape","FALSE","FALSE","America/Chicago","3","54832","1840026068"
"Pacific Junction","Pacific Junction","IA","Iowa","19129","Mills","41.0180","-95.7994","167","85.2","shape","FALSE","TRUE","America/Chicago","3","51561","1840009344"
"Nunez","Nunez","GA","Georgia","13107","Emanuel","32.4919","-82.3467","167","48.8","shape","FALSE","TRUE","America/New_York","3","30401 30448","1840014875"
"Spearsville","Spearsville","LA","Louisiana","22111","Union","32.9320","-92.6001","167","27.3","shape","FALSE","TRUE","America/Chicago","3","71277","1840018072"
"Hamilton","Hamilton","NC","North Carolina","37117","Martin","35.9443","-77.2067","167","130.5","shape","FALSE","TRUE","America/New_York","3","27840","1840016204"
"Idaville","Idaville","OR","Oregon","41057","Tillamook","45.5098","-123.8633","167","132.2","shape","FALSE","FALSE","America/Los_Angeles","3","97141","1840034811"
"Mount Lebanon","Mount Lebanon","LA","Louisiana","22013","Bienville","32.5053","-93.0499","167","16.0","shape","FALSE","TRUE","America/Chicago","3","71028","1840016984"
"Holcomb","Holcomb","IL","Illinois","17141","Ogle","42.0646","-89.0970","167","116.4","shape","FALSE","FALSE","America/Chicago","3","61043 61020","1840051305"
"Tonalea","Tonalea","AZ","Arizona","04005","Coconino","36.3218","-110.9667","167","6.5","shape","FALSE","FALSE","America/Denver","3","86044","1840018971"
"Farmington","Farmington","KY","Kentucky","21083","Graves","36.6691","-88.5276","167","42.0","shape","FALSE","FALSE","America/Chicago","3","42040 42066","1840026918"
"Bluewater","Bluewater","CA","California","06071","San Bernardino","34.1760","-114.2640","167","61.6","shape","FALSE","FALSE","America/Los_Angeles","3","92242","1840017800"
"Bienville","Bienville","LA","Louisiana","22013","Bienville","32.3618","-92.9788","167","5.8","shape","FALSE","TRUE","America/Chicago","3","71008","1840018095"
"Alverda","Alverda","PA","Pennsylvania","42063","Indiana","40.6346","-78.8584","167","78.8","shape","FALSE","FALSE","America/New_York","3","15714 15710","1840098338"
"Brice","Brice","OH","Ohio","39049","Franklin","39.9173","-82.8318","167","741.5","shape","FALSE","TRUE","America/New_York","3","43109 43110","1840010523"
"Midland","Midland","VA","Virginia","51061","Fauquier","38.5984","-77.7213","167","15.9","shape","FALSE","FALSE","America/New_York","3","22728","1840024593"
"Ralston","Ralston","WY","Wyoming","56029","Park","44.7085","-108.8823","167","11.4","shape","FALSE","FALSE","America/Denver","3","82440 82435","1840018594"
"West Canaveral Groves","West Canaveral Groves","FL","Florida","12009","Brevard","28.3928","-80.8459","167","17.1","shape","FALSE","FALSE","America/New_York","3","32926","1840152377"
"Radnor","Radnor","OH","Ohio","39041","Delaware","40.3852","-83.1459","167","89.5","shape","FALSE","FALSE","America/New_York","3","43066","1840026521"
"Greenwich","Greenwich","NJ","New Jersey","34011","Cumberland","39.3910","-75.3432","167","76.8","shape","FALSE","FALSE","America/New_York","3","08323","1840153042"
"Christine","Christine","ND","North Dakota","38077","Richland","46.5752","-96.8066","166","47.5","shape","FALSE","TRUE","America/Chicago","3","58015","1840001949"
"Goldfield","Goldfield","CO","Colorado","08119","Teller","38.7176","-105.1253","166","33.5","shape","FALSE","FALSE","America/Denver","3","80860","1840024552"
"Poneto","Poneto","IN","Indiana","18179","Wells","40.6568","-85.2225","166","250.8","shape","FALSE","TRUE","America/Indiana/Indianapolis","3","46781","1840010356"
"Knottsville","Knottsville","KY","Kentucky","21059","Daviess","37.7726","-86.9064","166","92.6","shape","FALSE","FALSE","America/Chicago","3","42366","1840060308"
"Woodlawn","Woodlawn","AR","Arkansas","05025","Cleveland","33.9668","-92.0452","166","27.2","shape","FALSE","TRUE","America/Chicago","4","71665","1840075576"
"Carter","Carter","OK","Oklahoma","40009","Beckham","35.2170","-99.5036","166","120.5","shape","FALSE","TRUE","America/Chicago","3","73627","1840022755"
"Brainards","Brainards","NJ","New Jersey","34041","Warren","40.7718","-75.1699","166","273.4","shape","FALSE","FALSE","America/New_York","3","08865","1840024219"
"Ames","Ames","NY","New York","36057","Montgomery","42.8373","-74.6015","166","185.4","shape","FALSE","TRUE","America/New_York","3","13317","1840004408"
"Lenhartsville","Lenhartsville","PA","Pennsylvania","42011","Berks","40.5721","-75.8892","166","277.2","shape","FALSE","TRUE","America/New_York","3","19534","1840001181"
"Devol","Devol","OK","Oklahoma","40033","Cotton","34.1954","-98.5882","166","128.8","shape","FALSE","TRUE","America/Chicago","3","73531","1840021907"
"Rayle","Rayle","GA","Georgia","13317","Wilkes","33.7902","-82.9031","166","62.6","shape","FALSE","TRUE","America/New_York","3","30660","1840017993"
"Soldier","Soldier","IA","Iowa","19133","Monona","41.9844","-95.7805","166","244.2","shape","FALSE","TRUE","America/Chicago","3","51572","1840009155"
"Dana","Dana","IL","Illinois","17099","LaSalle","40.9565","-88.9500","166","155.2","shape","FALSE","TRUE","America/Chicago","3","61321","1840011534"
"Liberty Center","Liberty Center","IN","Indiana","18179","Wells","40.6992","-85.2805","166","47.1","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46766","1840056008"
"Calumet","Calumet","IA","Iowa","19141","O'Brien","42.9450","-95.5514","166","212.5","shape","FALSE","TRUE","America/Chicago","3","51009","1840006874"
"Greigsville","Greigsville","NY","New York","36051","Livingston","42.8307","-77.9015","166","90.2","shape","FALSE","FALSE","America/New_York","3","14533","1840024072"
"Chapman","Chapman","PA","Pennsylvania","42095","Northampton","40.7585","-75.4013","166","242.5","shape","FALSE","TRUE","America/New_York","3","18014","1840000968"
"Shanksville","Shanksville","PA","Pennsylvania","42111","Somerset","40.0173","-78.9069","166","156.6","shape","FALSE","TRUE","America/New_York","3","15560 15563","1840003746"
"Elmo","Elmo","MT","Montana","30047","Lake","47.8290","-114.3484","166","334.2","shape","FALSE","FALSE","America/Denver","3","59915","1840017333"
"Sobieski","Sobieski","MN","Minnesota","27097","Morrison","45.9230","-94.4820","166","16.0","shape","FALSE","TRUE","America/Chicago","3","56345","1840008862"
"Gildford","Gildford","MT","Montana","30041","Hill","48.5738","-110.3072","166","56.4","shape","FALSE","FALSE","America/Denver","3","59525","1840017302"
"Franklin","Franklin","MD","Maryland","24001","Allegany","39.4993","-79.0511","166","117.8","shape","FALSE","FALSE","America/New_York","3","21562","1840031340"
"Elvaston","Elvaston","IL","Illinois","17067","Hancock","40.3954","-91.2496","166","80.3","shape","FALSE","TRUE","America/Chicago","3","62334","1840012103"
"Eareckson Station","Eareckson Station","AK","Alaska","02016","Aleutians West","52.7213","174.1110","166","11.7","shape","TRUE","FALSE","America/Adak","4","","1840152942"
"Haigler","Haigler","NE","Nebraska","31057","Dundy","40.0122","-101.9385","165","158.4","shape","FALSE","TRUE","America/Denver","3","69030","1840012274"
"Garden City","Garden City","CO","Colorado","08123","Weld","40.3948","-104.6893","165","622.1","shape","FALSE","TRUE","America/Denver","3","80631","1840021365"
"Troy","Troy","SC","South Carolina","45047","Greenwood","33.9880","-82.2974","165","79.7","shape","FALSE","TRUE","America/New_York","3","29848","1840016673"
"Mentasta Lake","Mentasta Lake","AK","Alaska","02066","Copper River","62.9867","-143.5191","165","0.0","shape","FALSE","FALSE","America/Anchorage","3","99780 99586","1840023391"
"Wildersville","Wildersville","TN","Tennessee","47077","Henderson","35.7766","-88.3561","165","37.8","shape","FALSE","FALSE","America/Chicago","3","38388 38351","1840036001"
"Dorchester","Dorchester","IL","Illinois","17117","Macoupin","39.0859","-89.8877","165","88.3","shape","FALSE","TRUE","America/Chicago","3","62033","1840012651"
"Sorrento","Sorrento","FL","Florida","12069","Lake","28.8087","-81.5632","165","50.7","shape","FALSE","FALSE","America/New_York","3","32776","1840014047"
"Lake Leelanau","Lake Leelanau","MI","Michigan","26089","Leelanau","44.9806","-85.7157","165","358.6","shape","FALSE","FALSE","America/Detroit","3","49653","1840025198"
"Dwale","Dwale","KY","Kentucky","21071","Floyd","37.6253","-82.7277","165","104.5","shape","FALSE","FALSE","America/New_York","3","41621","1840030436"
"Deer Creek","Deer Creek","IN","Indiana","18015","Carroll","40.6150","-86.3904","165","107.6","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","46917","1840146494"
"Grover","Grover","CO","Colorado","08123","Weld","40.8691","-104.2259","165","107.0","shape","FALSE","TRUE","America/Denver","3","80729","1840021367"
"San Luis","San Luis","NM","New Mexico","35043","Sandoval","35.7009","-107.0431","165","7.7","shape","FALSE","FALSE","America/Denver","3","87053","1840024905"
"Maple Grove","Maple Grove","MI","Michigan","26019","Benzie","44.7091","-85.8538","165","248.8","shape","FALSE","TRUE","America/Detroit","3","49650","1840039591"
"Smolan","Smolan","KS","Kansas","20169","Saline","38.7381","-97.6843","165","255.1","shape","FALSE","TRUE","America/Chicago","3","67456","1840009722"
"Louann","Louann","AR","Arkansas","05103","Ouachita","33.3915","-92.7923","165","30.6","shape","FALSE","TRUE","America/Chicago","3","71751","1840016807"
"Cliff","Cliff","NM","New Mexico","35017","Grant","32.9660","-108.6176","165","6.2","shape","FALSE","FALSE","America/Denver","3","88028","1840025067"
"Bolton Valley","Bolton Valley","VT","Vermont","50007","Chittenden","44.4166","-72.8576","165","146.2","shape","FALSE","FALSE","America/New_York","3","05477","1840148914"
"Peck","Peck","ID","Idaho","16069","Nez Perce","46.4747","-116.4262","165","104.1","shape","FALSE","TRUE","America/Los_Angeles","3","83545","1840019898"
"Klagetoh","Klagetoh","AZ","Arizona","04001","Apache","35.5010","-109.5283","165","325.3","shape","FALSE","FALSE","America/Denver","3","86505","1840022622"
"Toxey","Toxey","AL","Alabama","01023","Choctaw","31.9109","-88.3092","165","93.1","shape","FALSE","TRUE","America/Chicago","3","36921","1840017017"
"Jackson Lake","Jackson Lake","CO","Colorado","08087","Morgan","40.3758","-104.0712","165","20.8","shape","FALSE","TRUE","America/Denver","4","80653","1840038727"
"Charlottsville","Charlottsville","PA","Pennsylvania","42013","Blair","40.6457","-78.2753","165","107.2","shape","FALSE","FALSE","America/New_York","3","16686","1840098782"
"Marksboro","Marksboro","NJ","New Jersey","34041","Warren","40.9811","-74.9082","165","29.6","shape","FALSE","FALSE","America/New_York","3","07825","1840024231"
"Ross","Ross","TX","Texas","48309","McLennan","31.7282","-97.1123","164","41.1","shape","FALSE","TRUE","America/Chicago","3","76691 76640","1840020814"
"Alsey","Alsey","IL","Illinois","17171","Scott","39.5592","-90.4328","164","115.2","shape","FALSE","TRUE","America/Chicago","3","62082 62610","1840010605"
"Elk River","Elk River","ID","Idaho","16035","Clearwater","46.7828","-116.1810","164","103.7","shape","FALSE","TRUE","America/Los_Angeles","3","83827","1840019875"
"Schell City","Schell City","MO","Missouri","29217","Vernon","38.0192","-94.1167","164","102.0","shape","FALSE","TRUE","America/Chicago","3","64783","1840009859"
"Jordan Valley","Jordan Valley","OR","Oregon","41045","Malheur","42.9793","-117.0574","164","30.4","shape","FALSE","TRUE","America/Boise","3","97910","1840018617"
"Breckenridge","Breckenridge","OK","Oklahoma","40047","Garfield","36.4621","-97.7274","164","4.2","shape","FALSE","FALSE","America/Chicago","4","73701","1840034419"
"Berry","Berry","KY","Kentucky","21097","Harrison","38.5205","-84.3837","164","206.0","shape","FALSE","TRUE","America/New_York","3","41003","1840013189"
"Hendrum","Hendrum","MN","Minnesota","27107","Norman","47.2641","-96.8107","164","365.0","shape","FALSE","TRUE","America/Chicago","3","56550","1840006620"
"Gaylesville","Gaylesville","AL","Alabama","01019","Cherokee","34.2665","-85.5603","164","45.6","shape","FALSE","TRUE","America/Chicago","4","35973","1840002987"
"Tollette","Tollette","AR","Arkansas","05061","Howard","33.8181","-93.8969","164","65.8","shape","FALSE","TRUE","America/Chicago","3","71851","1840016690"
"Monterey","Monterey","VA","Virginia","51091","Highland","38.4116","-79.5809","164","146.3","shape","FALSE","TRUE","America/New_York","3","24465","1840006214"
"Starrucca","Starrucca","PA","Pennsylvania","42127","Wayne","41.8996","-75.4530","164","7.1","shape","FALSE","TRUE","America/New_York","3","18462","1840003316"
"Pleasant Plains","Pleasant Plains","AR","Arkansas","05063","Independence","35.5545","-91.6273","164","62.9","shape","FALSE","TRUE","America/Chicago","3","72568","1840016251"
"Friendsville","Friendsville","PA","Pennsylvania","42115","Susquehanna","41.9179","-76.0477","164","42.4","shape","FALSE","TRUE","America/New_York","3","18818","1840003319"
"Brookeville","Brookeville","MD","Maryland","24031","Montgomery","39.1808","-77.0591","164","656.9","shape","FALSE","TRUE","America/New_York","3","20833","1840005852"
"Hunnewell","Hunnewell","MO","Missouri","29205","Shelby","39.6679","-91.8588","164","102.7","shape","FALSE","TRUE","America/Chicago","3","63443","1840007305"
"Roadstown","Roadstown","NJ","New Jersey","34011","Cumberland","39.4431","-75.3169","164","75.8","shape","FALSE","FALSE","America/New_York","4","08302","1840081292"
"Delmita","Delmita","TX","Texas","48427","Starr","26.6852","-98.4231","164","20.3","shape","FALSE","FALSE","America/Chicago","3","78536 78591","1840023202"
"Maple City","Maple City","MI","Michigan","26089","Leelanau","44.8556","-85.8573","164","146.2","shape","FALSE","FALSE","America/Detroit","3","49664","1840025200"
"Jersey","Jersey","GA","Georgia","13297","Walton","33.7177","-83.8000","164","81.6","shape","FALSE","TRUE","America/New_York","3","30014 30018","1840014787"
"Butters","Butters","NC","North Carolina","37017","Bladen","34.5603","-78.8489","164","42.9","shape","FALSE","FALSE","America/New_York","3","28320","1840013567"
"Cheney","Cheney","NE","Nebraska","31109","Lancaster","40.7261","-96.5936","164","114.1","shape","FALSE","FALSE","America/Chicago","3","68526","1840151081"
"Eminence","Eminence","IN","Indiana","18109","Morgan","39.5214","-86.6414","164","79.6","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46151 47456 46125","1840029938"
"Cairo","Cairo","WV","West Virginia","54085","Ritchie","39.2068","-81.1543","164","134.1","shape","FALSE","TRUE","America/New_York","3","26337","1840005794"
"West Mineral","West Mineral","KS","Kansas","20021","Cherokee","37.2839","-94.9268","164","115.2","shape","FALSE","TRUE","America/Chicago","3","66782","1840010881"
"Avon","Avon","MT","Montana","30077","Powell","46.6264","-112.5820","164","4.7","shape","FALSE","FALSE","America/Denver","3","59713","1840017351"
"Cory","Cory","IN","Indiana","18021","Clay","39.3823","-87.2058","163","53.4","point","FALSE","FALSE","America/Indiana/Indianapolis","4","47846","1840029931"
"Hartstown","Hartstown","PA","Pennsylvania","42039","Crawford","41.5512","-80.3822","163","76.8","shape","FALSE","FALSE","America/New_York","3","16131","1840004810"
"Fort Shaw","Fort Shaw","MT","Montana","30013","Cascade","47.4969","-111.8194","163","11.1","shape","FALSE","FALSE","America/Denver","3","59443 59483","1840017346"
"Whitehaven","Whitehaven","MD","Maryland","24045","Wicomico","38.2705","-75.7935","163","21.5","shape","FALSE","FALSE","America/New_York","3","21856","1840024674"
"Clare","Clare","IA","Iowa","19187","Webster","42.5874","-94.3444","163","126.9","shape","FALSE","TRUE","America/Chicago","3","50524","1840006938"
"Cuney","Cuney","TX","Texas","48073","Cherokee","32.0374","-95.4147","163","38.3","shape","FALSE","TRUE","America/Chicago","3","75759","1840022126"
"Watson","Watson","AR","Arkansas","05041","Desha","33.8940","-91.2566","163","169.7","shape","FALSE","TRUE","America/Chicago","3","71674","1840015631"
"Woodford","Woodford","SC","South Carolina","45075","Orangeburg","33.6687","-81.1120","163","80.2","shape","FALSE","TRUE","America/New_York","3","29112","1840016825"
"Talma","Talma","IN","Indiana","18049","Fulton","41.1539","-86.1350","163","102.2","point","FALSE","FALSE","America/Indiana/Indianapolis","4","46975","1840055740"
"Drakesville","Drakesville","IA","Iowa","19051","Davis","40.7986","-92.4813","163","197.6","shape","FALSE","TRUE","America/Chicago","3","52552","1840008307"
"Days Creek","Days Creek","OR","Oregon","41019","Douglas","42.9705","-123.1658","163","26.7","shape","FALSE","FALSE","America/Los_Angeles","3","97417 97429","1840025415"
"Oakwood","Oakwood","MO","Missouri","29047","Clay","39.2005","-94.5705","163","1123.4","shape","FALSE","TRUE","America/Chicago","3","64118","1840012679"
"Longdale","Longdale","OK","Oklahoma","40011","Blaine","36.1338","-98.5512","163","159.2","shape","FALSE","TRUE","America/Chicago","3","73755","1840021687"
"Willow","Willow","OK","Oklahoma","40055","Greer","35.0515","-99.5098","163","117.7","shape","FALSE","TRUE","America/Chicago","3","73673","1840022802"
"Pence","Pence","IN","Indiana","18171","Warren","40.3635","-87.5129","163","87.2","shape","FALSE","FALSE","America/Indiana/Indianapolis","3","47993","1840055372"
"Stites","Stites","ID","Idaho","16049","Idaho","46.0921","-115.9762","163","284.3","shape","FALSE","TRUE","America/Los_Angeles","3","83552","1840021170"
"Melbeta","Melbeta","NE","Nebraska","31157","Scotts Bluff","41.7819","-103.5171","163","145.5","shape","FALSE","TRUE","America/Denver","3","69355","1840011395"
"La Crosse","La Crosse","FL","Florida","12001","Alachua","29.8395","-82.3784","163","13.6","shape","FALSE","TRUE","America/New_York","3","32609 32622 32615 32653 32658","1840017214"
"Bradley","Bradley","SC","South Carolina","45047","Greenwood","34.0391","-82.2435","163","8.0","shape","FALSE","FALSE","America/New_York","3","29819","1840013624"
"Ashton","Ashton","SD","South Dakota","46115","Spink","44.9931","-98.4991","163","143.7","shape","FALSE","TRUE","America/Chicago","3","57424","1840002124"
"Pocahontas","Pocahontas","VA","Virginia","51185","Tazewell","37.3070","-81.3436","163","110.4","shape","FALSE","TRUE","America/New_York","3","24635","1840006453"
"Corning","Corning","KS","Kansas","20131","Nemaha","39.6570","-96.0288","163","171.6","shape","FALSE","TRUE","America/Chicago","3","66417","1840007296"
"McKeansburg","McKeansburg","PA","Pennsylvania","42107","Schuylkill","40.6823","-76.0196","163","186.9","shape","FALSE","FALSE","America/New_York","3","17960","1840005209"
"East Nicolaus","East Nicolaus","CA","California","06101","Sutter","38.9100","-121.5443","163","13.7","shape","FALSE","FALSE","America/Los_Angeles","3","95659","1840024522"
"Holliday","Holliday","MO","Missouri","29137","Monroe","39.4936","-92.1312","163","116.2","shape","FALSE","TRUE","America/Chicago","3","65258","1840012581"
"Callensburg","Callensburg","PA","Pennsylvania","42031","Clarion","41.1258","-79.5577","163","218.3","shape","FALSE","TRUE","America/New_York","3","16049 16213","1840000738"
